Cruise,Transect,Station,Latitude,Longitude,Time_PST,Night0Day1,Class,Abundance (#/m^2),ESD_n,ESD_mean,ESD_mean-1outlier,ESD_mean-2outliers,Feret_n,Feret_mean,Feret_mean-1outlier,Feret_mean-2outliers,ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,copepoda_harpacticoida,527.667845,2,0.605682,0.59273,NaN,2,2.00054,2.000052,NaN,2,1.947237,1.946043,NaN,1.027494,0.916841,NaN
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,copepoda_oithona_like,252243.427562,553,0.372415,0.371787,0.37134,553,0.802173,0.80025,0.799153,553,1.174371,1.160018,1.153923,296.227306,292.060306,289.982191
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,copepoda_others,1413.392226,3,0.392038,0.346457,0.341472,3,0.686625,0.583568,0.561534,3,0.924496,0.565843,0.512311,1.306675,0.533173,0.241365
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,copepoda_poecilostomatoids,32432.650177,75,0.468668,0.46247,0.458995,75,0.861174,0.845426,0.838349,75,1.856036,1.734951,1.687888,60.196152,55.451677,53.152262
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,crustacea_others,2619.5053,17,1.11888,1.696571,1.721451,17,1.869593,2.845667,2.764862,17,17.026924,23.146509,20.177574,44.602118,59.323767,50.573699
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,doliolids,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,eggs,34166.431095,91,0.406406,0.405662,0.405289,91,0.449116,0.448439,0.447979,91,7.276253,6.958616,6.923707,248.603586,237.357649,235.77546
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,euphausiids,11816.042403,77,1.370405,1.803398,1.778822,77,3.312541,4.626785,4.55689,77,163.894592,191.429651,170.938721,1936.585452,2251.117992,2000.490414
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,multiples,17601.448763,40,0.891304,0.959175,0.921403,40,1.812631,1.937571,1.867727,40,10.990061,14.994841,11.814477,193.440994,256.866395,196.819591
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,nauplii,40441.872792,92,0.440974,0.437998,0.435504,92,0.716982,0.71573,0.708339,92,2.983282,2.904153,2.8063,120.649505,116.081157,110.847745
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,ostracods,3580.600707,12,0.505646,0.718928,0.535183,12,0.684379,1.014721,0.731529,12,3.196235,8.783284,2.447789,11.44444,27.311358,6.458098
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,others,6087.031802,27,0.598952,0.9655,0.696085,27,0.989944,1.747556,0.973826,27,26.879971,80.162653,20.243296,163.619239,483.420456,112.539849
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,polychaete,1168.409894,6,1.193267,2.475502,2.638497,6,2.347846,2.696258,2.353734,6,32.57047,34.701267,27.783695,38.05566,38.583394,29.321125
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,pteropoda,565.371025,10,0.977435,0.772605,0.596004,10,1.423811,0.990278,0.766183,10,91.909982,50.083655,6.863195,51.963241,25.484263,3.104201
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,rhizaria,1413.392226,3,0.586435,0.661095,0.626718,3,0.831669,0.755157,0.737232,3,2.092508,2.745188,2.32,2.957534,2.586685,1.093023
P0810,1,5,32.7768,-120.70874,25-Oct-2008 00:36:00,0,salps,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,All Classes,527790.318021,2551,0.491688,0.619391,0.616784,2551,0.956943,1.267265,1.259249,2551,8.212804,27.711621,25.704453,4334.638653,14625.141691,13559.779259
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,All Copepods,484160.4947,2269,0.471844,0.586138,0.58451,2269,0.910243,1.182586,1.176328,2269,4.98799,21.488051,19.84674,2414.987814,10398.602951,9599.656303
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,All Calanoid Copepods,274623.533569,1369,0.542573,0.659059,0.658723,1369,1.015717,1.274742,1.273428,1369,7.899858,14.542194,14.194265,2169.486799,3990.202847,3894.334042
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,All Non-Calanoid Copepods,209536.961131,900,0.379146,0.378905,0.378403,900,0.772006,0.771908,0.770675,900,1.171636,1.16198,1.154457,245.501015,243.204001,241.35742
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,appendicularia,8857.915194,42,0.534247,0.531897,0.520817,42,1.33898,1.361234,1.319402,42,2.148322,2.204801,1.909686,19.029658,19.010526,16.01606
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,bryozoan_larvae,1206.183746,6,0.451183,0.41528,0.405325,6,0.666,0.568598,0.505954,6,0.942122,0.663526,0.612524,1.136372,0.644018,0.450216
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,chaetognatha,367.491166,13,2.060385,2.148522,2.06269,13,7.778147,7.351005,6.924932,13,54.872529,44.231085,34.692165,20.165169,15.004184,10.78767
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,cnidaria_ctenophores,282.685512,10,3.510637,3.647709,3.79518,10,6.13629,5.618412,5.153618,10,84.452421,78.655084,73.357846,23.873476,20.011187,16.58976
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,copepoda_calanoida,273351.413428,1346,0.536109,0.655786,0.653245,1346,0.990493,1.250766,1.245369,1346,4.229079,10.208325,9.896695,1156.024675,2788.055289,2700.612667
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,copepoda_eucalanids,1272.120141,23,1.931456,3.003653,3.045232,23,6.435853,10.058173,10.209117,23,796.671707,1226.818404,1166.131769,1013.462124,1271.642794,1175.77399
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,copepoda_harpacticoida,28.268551,1,0.616606,NaN,NaN,1,2.289885,NaN,NaN,1,2.733939,NaN,NaN,0.077284,NaN,NaN
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,copepoda_oithona_like,180183.321555,771,0.360699,0.360192,0.359863,771,0.744167,0.743497,0.742675,771,0.972638,0.967961,0.963598,175.253112,174.182477,173.170221
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,copepoda_others,527.70318,4,0.316622,0.342008,0.344719,4,0.582313,0.589245,0.562774,4,0.566677,0.580753,0.51527,0.299037,0.290048,0.135955
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,copepoda_poecilostomatoids,28797.667845,124,0.495479,0.493395,0.490992,124,0.948177,0.9421,0.936694,124,2.426293,2.361658,2.31611,69.871582,67.453889,65.607308
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,crustacea_others,376.925795,6,1.830038,3.59084,3.533523,6,2.992394,7.071017,7.414492,6,59.741608,203.994602,44.548439,22.518153,71.124196,5.037279
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,doliolids,28.268551,1,5.606696,NaN,NaN,1,12.865417,NaN,NaN,1,158.388812,NaN,NaN,4.477422,NaN,NaN
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,eggs,12090.106007,61,0.412855,0.442088,0.4233,61,0.466672,0.511638,0.48608,61,12.641446,24.41428,16.460432,152.836416,294.481078,194.665258
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,euphausiids,3373.498233,46,1.532827,2.654308,2.621898,46,3.962325,7.413243,7.312662,46,396.682043,799.186342,767.456919,1338.20617,2673.461871,2545.624771
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,multiples,8744.840989,38,0.958114,0.947571,0.928348,38,2.118561,2.086169,2.127874,38,12.321398,11.033658,10.099848,107.748665,93.888245,83.562859
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,nauplii,3533.745583,15,0.450864,0.433999,0.414857,15,0.820476,0.773908,0.736656,15,4.343668,3.661671,3.197614,15.349419,12.076785,9.792946
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,ostracods,56.537102,2,1.754156,1.433115,NaN,2,2.286318,2.73901,NaN,2,34.347272,18.188371,NaN,1.941895,0.514159,NaN
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,others,1601.943463,20,0.905721,0.868544,0.808684,20,1.86269,1.707487,1.54081,20,77.15784,63.903895,50.711805,123.602497,100.563957,78.370346
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,polychaete,235.583039,1,0.799528,NaN,NaN,1,1.153052,NaN,NaN,1,9.388996,NaN,NaN,2.211888,NaN,NaN
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,pteropoda,2261.590106,14,0.406179,0.700855,0.508835,14,0.5211,0.846774,0.597282,14,37.384913,65.574528,15.38929,84.54935,132.854456,27.553355
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,rhizaria,612.508834,7,0.643224,0.795308,0.811908,7,1.004452,1.183818,1.210942,7,3.272261,4.910661,5.110962,2.004289,2.869006,2.84155
P0810,1,6,32.80297,-120.70977,25-Oct-2008 01:30:00,0,salps,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,All Classes,502375.65371,2422,0.513502,0.632198,0.629357,2422,0.998348,1.27987,1.269785,2422,8.366525,24.190341,20.562705,4203.138665,12151.954406,10324.776839
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,All Copepods,463042.826855,2182,0.498871,0.612465,0.611175,2182,0.966025,1.222299,1.216285,2182,4.583802,13.797119,12.369779,2122.496506,6385.406583,5721.90907
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,All Calanoid Copepods,299143.003534,1481,0.570316,0.696536,0.696305,1481,1.079447,1.365397,1.364295,1481,6.499128,15.922312,15.65762,1944.168715,4762.598108,4682.982387
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,All Non-Calanoid Copepods,163899.823322,701,0.368474,0.367691,0.367026,701,0.759012,0.755925,0.753848,701,1.088029,1.076121,1.064855,178.327791,176.122545,174.027899
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,appendicularia,1912.932862,9,0.462555,0.386142,0.382707,9,1.189017,1.013475,1.00562,9,1.595039,0.680225,0.65948,3.051203,1.140975,1.087536
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,bryozoan_larvae,9894.487633,42,0.428788,0.431553,0.428825,42,0.545108,0.537353,0.530939,42,0.768898,0.751434,0.733286,7.607855,7.258033,6.909993
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,chaetognatha,310.954064,11,2.506436,2.324131,2.240292,11,9.864293,10.313347,9.952573,11,95.493547,83.950539,74.140897,29.694106,23.731601,18.862702
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,cnidaria_ctenophores,56.537102,2,3.621118,2.739124,NaN,2,7.128641,5.247948,NaN,2,96.169738,74.856816,NaN,5.437158,2.116094,NaN
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,copepoda_calanoida,298031.060071,1471,0.567577,0.692791,0.690868,1471,1.066691,1.3454,1.339115,1471,4.950865,11.831704,11.338994,1475.51148,3523.427991,3374.02999
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,copepoda_eucalanids,1111.943463,10,1.304333,2.439671,2.492798,10,4.498475,7.632516,7.487919,10,421.475777,1183.257402,1139.5143,468.657235,1282.266361,1202.65064
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,copepoda_harpacticoida,471.166078,2,0.882464,0.828883,NaN,2,2.504281,2.197125,NaN,2,3.520937,2.4642,NaN,1.658946,0.580524,NaN
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,copepoda_oithona_like,145260.4947,621,0.351105,0.350414,0.349903,621,0.731343,0.729775,0.728974,621,0.920865,0.914555,0.9108,133.765242,132.633246,131.874131
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,copepoda_others,235.583039,1,0.406999,NaN,NaN,1,0.478033,NaN,NaN,1,0.3419,NaN,NaN,0.080546,NaN,NaN
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,copepoda_poecilostomatoids,17932.579505,77,0.495162,0.493236,0.489962,77,0.940979,0.934864,0.924891,77,2.388003,2.315045,2.22632,42.823056,40.969339,38.874692
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,crustacea_others,1196.749117,13,1.218427,1.389282,1.357681,13,2.122874,2.344032,2.269359,13,9.905402,11.537799,9.899741,11.854281,11.089741,9.235444
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,doliolids,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,eggs,4560.883392,22,0.426955,0.526878,0.468736,22,0.475126,0.592758,0.527838,22,16.788401,47.865856,29.145732,76.569939,207.034204,119.197804
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,euphausiids,5710.4947,48,1.166642,2.377675,2.355304,48,2.874506,6.90801,6.825659,48,308.796838,1146.311099,1112.006338,1763.382708,6275.952004,6056.701658
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,multiples,7303.074205,31,0.847925,0.829684,0.812224,31,1.934787,1.887237,1.839134,31,8.246625,7.604104,7.035787,60.225711,53.741941,48.067849
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,nauplii,4004.911661,17,0.387052,0.379036,0.370665,17,0.670374,0.624154,0.599427,17,2.791323,2.179605,1.947051,11.179004,8.215648,6.880383
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,ostracods,433.462898,8,1.144898,1.919315,1.959562,8,1.688263,2.817833,2.904939,8,22.478363,52.198769,27.732528,9.743536,21.150646,4.70375
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,others,1488.869258,16,0.886722,1.391723,1.341166,16,1.85748,3.503291,4.227812,16,61.677471,72.339849,62.412064,91.829691,90.662536,76.455881
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,polychaete,320.388693,4,0.73993,1.001327,0.408731,4,1.25475,1.774564,0.705148,4,13.199321,20.182601,4.775717,4.228913,1.711599,0.270005
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,pteropoda,1441.766784,7,0.369831,0.348836,0.325924,7,0.430942,0.404746,0.371585,7,2.219947,0.812391,0.5228,3.200645,0.979893,0.50743
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,rhizaria,697.314488,10,0.665153,0.902398,0.890367,10,0.915721,1.337401,1.318084,10,3.782237,6.505429,6.772088,2.637408,4.352431,4.339401
P0810,1,7,32.82694,-120.70973,25-Oct-2008 02:28:00,0,salps,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,All Classes,443649.187279,2376,0.555958,0.787435,0.786956,2376,1.088056,1.651387,1.649935,2376,14.579412,56.436797,55.823946,6468.144126,25024.843363,24751.519166
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,All Copepods,416698.621908,2178,0.537126,0.745382,0.743701,2178,1.038818,1.513273,1.507819,2178,4.988769,16.854776,15.786694,2078.812981,7019.391073,6570.855638
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,All Calanoid Copepods,300150.989399,1678,0.59951,0.791225,0.790949,1678,1.140843,1.583927,1.583025,1678,6.47067,15.61128,15.433279,1942.177912,4682.063508,4628.241946
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,All Non-Calanoid Copepods,116547.632509,500,0.376463,0.375637,0.374967,500,0.776068,0.772908,0.770442,500,1.172354,1.146137,1.136085,136.63507,133.309535,131.872733
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,appendicularia,1441.766784,7,0.398267,0.40286,0.374757,7,1.081957,1.125128,1.135584,7,0.940104,0.960627,0.828048,1.355411,1.158693,0.803704
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,bryozoan_larvae,8744.840989,38,0.457306,0.460415,0.464563,38,0.594101,0.563877,0.569603,38,0.946235,0.906921,0.925813,8.27467,7.717228,7.659877
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,chaetognatha,28.268551,1,3.992123,NaN,NaN,1,17.392396,NaN,NaN,1,435.10154,NaN,NaN,12.29969,NaN,NaN
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,cnidaria_ctenophores,320.388693,4,1.470971,3.413047,3.286357,4,2.123497,5.411507,5.196497,4,33.159186,76.695999,74.209188,10.623828,22.404446,19.580212
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,copepoda_calanoida,299481.943463,1669,0.597613,0.791244,0.788941,1669,1.133415,1.578754,1.574052,1669,5.524218,14.90079,14.615669,1654.40349,4459.007098,4370.24269
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,copepoda_eucalanids,669.045936,9,1.448749,2.314993,3.045485,9,4.46547,5.12952,5.365508,9,430.126552,426.515986,323.443047,287.774422,184.878855,131.057294
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,copepoda_harpacticoida,471.166078,2,0.524164,0.510722,NaN,2,1.752807,1.294896,NaN,2,1.577806,0.652936,NaN,0.743409,0.153821,NaN
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,copepoda_oithona_like,100735.300353,432,0.358371,0.357866,0.357413,432,0.746862,0.745425,0.744018,432,0.97791,0.970635,0.963297,98.5101,97.548525,96.584186
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,copepoda_others,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,copepoda_poecilostomatoids,15341.166078,66,0.490727,0.486407,0.482931,66,0.937842,0.9218,0.913579,66,2.436683,2.262587,2.201808,37.38156,34.177689,32.740887
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,crustacea_others,461.731449,9,1.680657,1.791997,1.627249,9,3.417115,3.431196,3.01228,9,99.878344,76.086425,47.799404,46.116973,32.980642,19.368048
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,doliolids,28.268551,1,8.296066,NaN,NaN,1,15.533229,NaN,NaN,1,243.39682,NaN,NaN,6.880475,NaN,NaN
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,eggs,3533.745583,15,0.39541,0.383024,0.376536,15,0.443174,0.431007,0.42205,15,6.966218,6.254625,5.810617,24.616842,20.62877,17.795476
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,euphausiids,1733.816254,54,3.688168,3.732401,3.666552,54,11.233905,11.447007,11.22848,54,2203.480413,2066.191234,1938.057546,3820.430156,3523.987714,3250.663517
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,multiples,4853.003534,25,0.886741,0.958537,0.948252,25,2.154543,2.447287,2.411492,25,10.545132,13.420889,12.25529,51.175563,64.752233,58.782086
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,nauplii,2120.24735,9,0.440137,0.451892,0.463376,9,0.72008,0.668522,0.638804,9,3.018016,2.442655,2.185778,6.39894,4.603584,3.604525
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,ostracods,141.342756,5,1.950158,1.873684,1.810218,5,3.060796,2.981326,2.937503,5,67.455105,62.777732,60.389783,9.53429,7.098542,5.121395
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,others,1281.55477,16,1.345856,2.490531,2.419009,16,3.032641,6.692496,6.508897,16,286.702148,350.756776,313.203359,367.424506,439.598633,383.679648
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,polychaete,584.240283,6,1.507892,3.124106,3.220534,6,2.8376,6.641273,6.862235,6,37.315105,108.244283,112.560655,21.800988,60.180762,59.398615
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,pteropoda,1177.915194,5,0.349973,0.332295,0.342177,5,0.404652,0.382894,0.395574,5,0.747937,0.579087,0.644488,0.881007,0.545692,0.455491
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,rhizaria,499.434629,3,0.682385,0.666903,0.665734,3,0.835795,0.797377,0.793925,3,3.039045,2.795716,2.780828,1.517804,0.737654,0.655116
P0810,1,8,32.85167,-120.71034,25-Oct-2008 03:20:59,0,salps,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,All Classes,339222.614841,2151,0.466046,0.561212,0.558066,2151,0.910906,1.132666,1.122093,2151,6.051902,13.282961,9.962935,2052.941914,4505.50513,3377.610901
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,All Copepods,305123.674912,1895,0.449271,0.558536,0.557088,1895,0.883352,1.141801,1.137247,1895,3.934594,11.848059,11.210897,1200.537711,3613.029896,3416.748735
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,All Calanoid Copepods,166904.59364,1111,0.51517,0.644944,0.644536,1111,0.981342,1.29069,1.289384,1111,6.275996,13.248394,13.062414,1047.492491,2210.843356,2179.43837
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,All Non-Calanoid Copepods,138219.081272,784,0.369696,0.368415,0.368037,784,0.765026,0.761305,0.760481,784,1.107266,1.05056,1.046052,153.045221,145.021804,144.214712
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,appendicularia,5031.80212,31,0.470244,0.45513,0.447271,31,1.28141,1.248986,1.214073,31,1.619162,1.378964,1.211361,8.147304,6.69504,5.667288
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,bryozoan_larvae,7067.137809,40,0.465141,0.46898,0.473022,40,0.577163,0.582428,0.58721,40,0.974971,0.992732,1.011428,6.890255,6.84038,6.790504
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,chaetognatha,176.678445,1,0.378871,NaN,NaN,1,1.771604,NaN,NaN,1,0.5657,NaN,NaN,0.099947,NaN,NaN
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,cnidaria_ctenophores,261.484099,4,2.024075,1.823154,1.88639,4,3.372488,4.174771,4.718766,4,51.607768,61.686195,68.486884,13.494611,5.231338,3.87205
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,copepoda_calanoida,166593.639576,1100,0.512638,0.648978,0.64642,1100,0.969666,1.285923,1.278651,1100,4.700393,12.482541,12.013295,783.055514,2077.306509,1997.09355
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,copepoda_eucalanids,310.954064,11,1.871392,1.763182,1.723893,11,7.237119,6.518113,6.863926,11,850.405277,571.755213,511.844528,264.436977,161.626915,130.221929
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,copepoda_harpacticoida,176.678445,1,0.468244,NaN,NaN,1,0.960369,NaN,NaN,1,0.308192,NaN,NaN,0.054451,NaN,NaN
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,copepoda_oithona_like,130445.229682,740,0.364604,0.363231,0.362834,740,0.759585,0.755605,0.754723,740,1.069232,1.009002,1.004168,139.47625,131.44118,130.634088
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,copepoda_others,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,copepoda_poecilostomatoids,7597.173145,43,0.454834,0.449886,0.444751,43,0.853914,0.844706,0.835832,43,1.778888,1.721494,1.667825,13.51452,12.774334,12.081415
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,crustacea_others,1144.876325,30,1.119886,1.171539,1.132451,30,1.855351,1.914545,1.837916,30,16.804823,15.920119,14.570061,19.239445,17.776529,15.857169
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,doliolids,28.268551,1,6.597893,NaN,NaN,1,12.644896,NaN,NaN,1,152.266686,NaN,NaN,4.304359,NaN,NaN
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,eggs,4296.819788,26,0.386934,0.385038,0.374693,26,0.440355,0.442764,0.432026,26,9.512378,7.457438,6.747772,40.872973,30.725698,26.609588
P0810,1,9,32.89697,-120.70927,25-Oct-2008 04:29:00,0,euphausiids,4544.169611,40,1.023134,1.584997,1.389109,40,2.240964,4.095822,3.39044,40,147.945785,331.076349,84.626634,672.290738,1495.108034,367.213805
