studyName,"Datetime GMT","Latitude (º)","Longitude (º)",Cycle,Sample,Event,Cast,Bottle,"Assoc. Bottle 1","Assoc. Bottle 2","Assoc. Bottle 3","Nominal Depth (m)","Actual Depth (m)","Phosphate (µmol/L)","Silicic Acid (µmol/L)","Nitrite (µmol/L)","Nitrate (µmol/L)","Ammonium (µmol/L)","Bottle Note","Nutrient Sample Note","Nutrient Analysis Note"
P0605KN,"2006-05-23 18:10:37",34.79214,-120.7953,3,CTD,469,41,12,11,0,0,,10.252,0.28,6.06,0.24,0.39,0.17,,,
P0605KN,"2006-05-23 18:10:37",34.79214,-120.7953,3,CTD,469,41,10,9,0,0,,15.072,0.31,6.52,0.19,0.51,0.15,,,
P0605KN,"2006-05-23 18:10:37",34.79214,-120.7953,3,CTD,469,41,8,7,0,0,,20.296,0.31,7.17,0.33,0.66,0.21,,,
P0605KN,"2006-05-23 18:10:37",34.79214,-120.7953,3,CTD,469,41,6,5,0,0,,30.17,0.47,9.43,0.32,4.16,0.61,,,
P0605KN,"2006-05-23 18:10:37",34.79214,-120.7953,3,CTD,469,41,4,3,0,0,,39.993,1.16,15.60,0.34,14.71,0.58,,,
P0605KN,"2006-05-23 18:10:37",34.79214,-120.7953,3,CTD,469,41,2,1,0,0,,50.806,1.46,19.70,0.28,19.33,0.15,,,
P0605KN,"2006-05-24 09:05:21",34.86453,-120.797,3,CTD,497,44,23,21,22,24,,3.1,0.34,7.81,0.24,1.19,0.32,,,
P0605KN,"2006-05-24 09:05:21",34.86453,-120.797,3,CTD,497,44,19,17,18,20,,6.334,0.34,7.84,0.25,1.40,0.29,,,
P0605KN,"2006-05-24 09:05:21",34.86453,-120.797,3,CTD,497,44,15,13,14,16,,9.39,0.36,7.87,0.21,1.56,0.35,,,
P0605KN,"2006-05-24 09:05:21",34.86453,-120.797,3,CTD,497,44,11,9,10,12,,13.717,0.35,7.85,0.21,1.49,0.39,,,
P0605KN,"2006-05-24 09:05:21",34.86453,-120.797,3,CTD,497,44,7,5,6,8,,20.566,0.53,9.31,0.37,4.72,0.56,,,
P0605KN,"2006-05-24 09:05:21",34.86453,-120.797,3,CTD,497,44,3,1,2,4,,26.652,0.74,12.00,0.43,8.17,1.09,,,
P0605KN,"2006-05-24 18:07:50",34.86323,-120.8268,3,CTD,509,45,16,15,0,0,,2.624,0.34,7.29,0.27,0.86,0.27,,,
P0605KN,"2006-05-24 18:07:50",34.86323,-120.8268,3,CTD,509,45,14,13,0,0,,5.223,0.37,7.48,0.27,0.93,0.29,,,
P0605KN,"2006-05-24 18:07:50",34.86323,-120.8268,3,CTD,509,45,12,11,0,0,,10.301,0.35,7.42,0.22,1.07,0.45,,,
P0605KN,"2006-05-24 18:07:50",34.86323,-120.8268,3,CTD,509,45,10,9,0,0,,15.188,0.33,7.45,0.27,1.02,0.22,,,
P0605KN,"2006-05-24 18:07:50",34.86323,-120.8268,3,CTD,509,45,8,7,0,0,,20.134,0.39,8.36,0.26,2.51,0.45,,,
P0605KN,"2006-05-24 18:07:50",34.86323,-120.8268,3,CTD,509,45,6,5,0,0,,30.241,1.03,14.09,0.44,12.32,0.79,,,
P0605KN,"2006-05-24 18:07:50",34.86323,-120.8268,3,CTD,509,45,4,3,0,0,,40.154,1.18,15.91,0.33,14.38,0.59,,,
P0605KN,"2006-05-24 18:07:50",34.86323,-120.8268,3,CTD,509,45,2,1,0,0,,51.44,1.62,23.32,0.24,21.10,0.09,,,
P0605KN,"2006-05-25 10:02:10",34.83556,-120.8313,3,CTD,530,47,23,21,22,24,,2.855,0.41,9.14,0.26,2.69,0.38,,,
P0605KN,"2006-05-25 10:02:10",34.83556,-120.8313,3,CTD,530,47,19,17,18,20,,5.792,0.40,9.17,0.27,2.74,0.34,,,
P0605KN,"2006-05-25 10:02:10",34.83556,-120.8313,3,CTD,530,47,15,13,14,16,,8.951,0.40,9.27,0.28,2.82,0.39,,,
P0605KN,"2006-05-25 10:02:10",34.83556,-120.8313,3,CTD,530,47,11,9,10,12,,12.386,0.41,9.03,0.32,2.62,0.45,,,
P0605KN,"2006-05-25 10:02:10",34.83556,-120.8313,3,CTD,530,47,7,5,6,8,,19.784,0.57,10.51,0.33,4.93,0.52,,,
P0605KN,"2006-05-25 10:02:10",34.83556,-120.8313,3,CTD,530,47,3,2,4,0,,25.98,0.85,13.04,0.37,9.58,0.65,,,
P0605KN,"2006-05-26 10:29:07",34.0453,-121.3043,4,CTD,543,50,23,22,24,0,,4.383,0.23,3.17,0.19,0.75,0.17,,,
P0605KN,"2006-05-26 10:29:07",34.0453,-121.3043,4,CTD,543,50,17,16,18,0,,13.435,0.23,3.31,0.20,0.77,0.09,,,
P0605KN,"2006-05-26 10:29:07",34.0453,-121.3043,4,CTD,543,50,14,13,15,0,,20.684,0.22,3.21,0.16,0.83,0.14,,,
P0605KN,"2006-05-26 10:29:07",34.0453,-121.3043,4,CTD,543,50,11,10,12,0,,26.785,0.24,3.27,0.29,0.78,0.67,,,
P0605KN,"2006-05-26 10:29:07",34.0453,-121.3043,4,CTD,543,50,8,7,9,0,,31.271,0.26,3.43,0.22,1.12,0.11,,,
P0605KN,"2006-05-26 10:29:07",34.0453,-121.3043,4,CTD,543,50,5,4,6,0,,41.391,0.86,9.57,0.46,10.20,0.28,,,
P0605KN,"2006-05-26 10:29:07",34.0453,-121.3043,4,CTD,543,50,2,1,3,0,,50.903,1.25,15.99,0.15,16.46,0.13,,,
P0605KN,"2006-05-26 18:05:16",34.04736,-121.3677,4,CTD,547,51,16,15,0,0,,2.503,0.25,3.27,0.21,0.99,0.18,,,
P0605KN,"2006-05-26 18:05:16",34.04736,-121.3677,4,CTD,547,51,14,13,0,0,,7.553,0.23,3.41,0.27,0.94,0.07,,,
P0605KN,"2006-05-26 18:05:16",34.04736,-121.3677,4,CTD,547,51,12,11,0,0,,14.803,0.24,3.34,0.25,1.03,0.18,,,
P0605KN,"2006-05-26 18:05:16",34.04736,-121.3677,4,CTD,547,51,10,9,0,0,,22.959,0.24,3.39,0.20,0.98,0.07,,,
P0605KN,"2006-05-26 18:05:16",34.04736,-121.3677,4,CTD,547,51,8,7,0,0,,30.814,0.25,3.37,0.17,1.04,0.11,,,
P0605KN,"2006-05-26 18:05:16",34.04736,-121.3677,4,CTD,547,51,6,5,0,0,,40.476,0.91,10.01,0.29,11.41,0.13,,,
P0605KN,"2006-05-26 18:05:16",34.04736,-121.3677,4,CTD,547,51,4,3,0,0,,50.233,1.20,14.58,0.13,15.97,0.07,,,
P0605KN,"2006-05-26 18:05:16",34.04736,-121.3677,4,CTD,547,51,2,1,0,0,,69.653,1.51,20.33,0.17,20.65,0.15,,,
P0605KN,"2006-05-27 09:04:48",34.0178,-121.4277,4,CTD,555,52,23,22,24,0,,4.009,0.23,3.39,0.16,0.80,0.12,,,
P0605KN,"2006-05-27 09:04:48",34.0178,-121.4277,4,CTD,555,52,20,19,21,0,,9.541,0.25,3.49,0.26,0.86,0.29,,,
P0605KN,"2006-05-27 09:04:48",34.0178,-121.4277,4,CTD,555,52,17,16,18,0,,13.823,0.24,3.51,0.24,0.85,0.19,,,
P0605KN,"2006-05-27 09:04:48",34.0178,-121.4277,4,CTD,555,52,14,13,15,0,,20.691,0.24,3.51,0.26,0.83,0.32,,,
P0605KN,"2006-05-27 09:04:48",34.0178,-121.4277,4,CTD,555,52,11,10,12,0,,26.615,0.25,3.44,0.22,0.88,0.16,,,
P0605KN,"2006-05-27 09:04:48",34.0178,-121.4277,4,CTD,555,52,8,7,9,0,,31.616,0.25,3.52,0.22,0.87,0.20,,,
P0605KN,"2006-05-27 09:04:48",34.0178,-121.4277,4,CTD,555,52,5,4,6,0,,40.632,0.86,10.11,0.47,10.82,0.22,,,
P0605KN,"2006-05-27 09:04:48",34.0178,-121.4277,4,CTD,555,52,2,1,3,0,,51.311,1.33,17.15,0.19,17.65,0.12,,,
P0605KN,"2006-05-27 19:43:21",34.02025,-121.5188,4,CTD,561,53,16,15,0,0,,1.943,0.25,3.48,0.20,0.92,0.33,,,
P0605KN,"2006-05-27 19:43:21",34.02025,-121.5188,4,CTD,561,53,14,13,0,0,,12.323,0.25,3.43,0.18,0.95,0.20,,,
P0605KN,"2006-05-27 19:43:21",34.02025,-121.5188,4,CTD,561,53,12,11,0,0,,21.012,0.25,3.52,0.25,0.92,0.23,,,
P0605KN,"2006-05-27 19:43:21",34.02025,-121.5188,4,CTD,561,53,10,9,0,0,,31.16,0.25,3.46,0.18,0.93,0.11,,,
P0605KN,"2006-05-27 19:43:21",34.02025,-121.5188,4,CTD,561,53,8,7,0,0,,40.471,0.24,3.53,0.15,1.06,0.18,,,
P0605KN,"2006-05-27 19:43:21",34.02025,-121.5188,4,CTD,561,53,6,5,0,0,,50.416,0.90,10.15,0.49,11.05,0.30,,,
P0605KN,"2006-05-27 19:43:21",34.02025,-121.5188,4,CTD,561,53,4,3,0,0,,59.823,1.24,15.93,0.25,16.88,0.23,,,
P0605KN,"2006-05-27 19:43:21",34.02025,-121.5188,4,CTD,561,53,1,2,0,0,,71.553,1.47,20.09,0.16,20.41,0.14,,,
P0605KN,"2006-05-28 09:24:01",33.95965,-121.5714,4,CTD,580,55,23,22,24,0,,3.549,0.25,3.62,0.21,0.89,0.28,,,
P0605KN,"2006-05-28 09:24:01",33.95965,-121.5714,4,CTD,580,55,20,19,21,0,,9.259,0.26,3.55,0.29,0.90,0.44,,,
P0605KN,"2006-05-28 09:24:01",33.95965,-121.5714,4,CTD,580,55,17,16,18,0,,13.291,0.25,3.55,0.26,0.94,0.23,,,
P0605KN,"2006-05-28 09:24:01",33.95965,-121.5714,4,CTD,580,55,14,13,15,0,,20.074,0.25,3.49,0.22,0.92,0.25,,,
P0605KN,"2006-05-28 09:24:01",33.95965,-121.5714,4,CTD,580,55,11,10,12,0,,25.774,0.25,3.45,0.23,0.90,0.27,,,
P0605KN,"2006-05-28 09:24:01",33.95965,-121.5714,4,CTD,580,55,8,7,9,0,,30.929,0.26,3.62,0.22,0.93,0.09,,,
P0605KN,"2006-05-28 09:24:01",33.95965,-121.5714,4,CTD,580,55,5,4,6,0,,40.88,0.25,3.55,0.23,1.02,0.20,,,
P0605KN,"2006-05-28 09:24:01",33.95965,-121.5714,4,CTD,580,55,2,1,3,0,,50.932,1.10,12.23,0.35,13.48,0.17,,,
P0605KN,"2006-05-28 19:07:14",33.96804,-121.6232,4,CTD,590,56,18,17,0,0,,2.014,0.25,3.33,0.09,0.90,0.42,,,
P0605KN,"2006-05-28 19:07:14",33.96804,-121.6232,4,CTD,590,56,16,15,0,0,,11.039,0.26,3.29,0.13,0.92,0.35,,,
P0605KN,"2006-05-28 19:07:14",33.96804,-121.6232,4,CTD,590,56,14,13,0,0,,20.024,0.24,3.27,0.10,0.88,0.47,,,
P0605KN,"2006-05-28 19:07:14",33.96804,-121.6232,4,CTD,590,56,12,11,0,0,,29.585,0.26,3.34,0.14,0.93,0.35,,,
P0605KN,"2006-05-28 19:07:14",33.96804,-121.6232,4,CTD,590,56,10,9,0,0,,40.071,0.34,4.09,0.05,2.19,0.63,,,
P0605KN,"2006-05-28 19:07:14",33.96804,-121.6232,4,CTD,590,56,6,5,7,8,,49.731,1.22,14.56,0.17,15.02,0.19,,,
P0605KN,"2006-05-28 19:07:14",33.96804,-121.6232,4,CTD,590,56,4,3,0,0,,60.497,1.40,17.69,0.09,17.40,0.19,,,
P0605KN,"2006-05-28 19:07:14",33.96804,-121.6232,4,CTD,590,56,2,1,0,0,,71.959,1.49,19.64,0.19,20.09,0.16,,,
P0605KN,"2006-05-29 09:15:39",33.88656,-121.6455,4,CTD,613,58,23,22,24,0,,2.665,0.22,2.74,0.09,0.77,0.18,,,
P0605KN,"2006-05-29 09:15:39",33.88656,-121.6455,4,CTD,613,58,20,19,21,0,,8.716,0.25,2.89,0.13,0.79,0.47,,,
P0605KN,"2006-05-29 09:15:39",33.88656,-121.6455,4,CTD,613,58,17,16,18,0,,13.876,0.23,2.87,0.06,0.86,0.27,,,
P0605KN,"2006-05-29 09:15:39",33.88656,-121.6455,4,CTD,613,58,14,13,15,0,,20.258,0.24,2.91,0.07,0.95,0.66,,,
P0605KN,"2006-05-29 09:15:39",33.88656,-121.6455,4,CTD,613,58,11,10,12,0,,26.476,0.24,2.92,0.02,0.90,0.45,,,
P0605KN,"2006-05-29 09:15:39",33.88656,-121.6455,4,CTD,613,58,8,7,9,0,,31.643,0.23,2.99,0.07,0.89,0.41,,,
P0605KN,"2006-05-29 09:15:39",33.88656,-121.6455,4,CTD,613,58,5,4,6,0,,41.631,0.25,3.07,0.15,0.98,0.44,,,
P0605KN,"2006-05-29 09:15:39",33.88656,-121.6455,4,CTD,613,58,2,1,3,0,,51.546,1.02,11.60,0.38,11.83,0.42,,,
P0605KN,"2006-05-30 09:19:59",33.86508,-121.7218,4,CTD,630,60,23,22,24,0,,2.442,0.24,3.37,0.19,0.86,0.55,,,
P0605KN,"2006-05-30 09:19:59",33.86508,-121.7218,4,CTD,630,60,20,19,21,0,,9.351,0.26,3.48,0.14,0.94,0.40,,,
P0605KN,"2006-05-30 09:19:59",33.86508,-121.7218,4,CTD,630,60,17,16,18,0,,13.49,0.25,3.35,0.19,0.83,0.36,,,
P0605KN,"2006-05-30 09:19:59",33.86508,-121.7218,4,CTD,630,60,14,13,15,0,,20.639,0.24,3.31,0.18,0.91,0.44,,,
P0605KN,"2006-05-30 09:19:59",33.86508,-121.7218,4,CTD,630,60,11,10,12,0,,26.299,0.25,3.35,0.13,0.96,0.38,,,
P0605KN,"2006-05-30 09:19:59",33.86508,-121.7218,4,CTD,630,60,8,7,9,0,,31.258,0.26,3.36,0.21,0.93,0.50,,,
P0605KN,"2006-05-30 09:19:59",33.86508,-121.7218,4,CTD,630,60,5,4,6,0,,41.108,0.37,5.22,0.24,2.67,0.90,,,
P0605KN,"2006-05-30 09:19:59",33.86508,-121.7218,4,CTD,630,60,2,1,3,0,,51.619,0.91,10.54,0.33,10.36,0.63,,,
P0605KN,"2006-05-30 18:48:12",33.83575,-121.7013,4,CTD,637,61,22,21,0,0,,1.883,0.26,3.36,0.12,0.93,0.50,,,
P0605KN,"2006-05-30 18:48:12",33.83575,-121.7013,4,CTD,637,61,20,19,0,0,,9.819,0.27,3.48,0.20,0.89,0.55,,,
P0605KN,"2006-05-30 18:48:12",33.83575,-121.7013,4,CTD,637,61,16,15,0,0,,20.829,0.27,3.37,0.16,0.90,0.35,,,
P0605KN,"2006-05-30 18:48:12",33.83575,-121.7013,4,CTD,637,61,14,13,0,0,,30.301,0.26,3.38,0.16,0.95,0.40,,,
P0605KN,"2006-05-30 18:48:12",33.83575,-121.7013,4,CTD,637,61,12,11,0,0,,40.511,0.32,4.05,0.19,1.22,0.79,,,
P0605KN,"2006-05-30 18:48:12",33.83575,-121.7013,4,CTD,637,61,10,9,0,0,,50.745,0.95,10.88,0.48,10.52,0.71,,,
P0605KN,"2006-05-30 18:48:12",33.83575,-121.7013,4,CTD,637,61,8,7,0,0,,60.429,1.37,16.83,0.27,17.05,0.16,,,
P0605KN,"2006-05-30 18:48:12",33.83575,-121.7013,4,CTD,637,61,6,5,0,0,,70.051,1.54,20.15,0.14,19.87,0.12,,,
P0605KN,"2006-05-31 09:39:32",33.75663,-121.7096,4,CTD,664,62,24,23,0,0,,3.726,0.24,2.82,0.20,0.82,0.43,,,
P0605KN,"2006-05-31 09:39:32",33.75663,-121.7096,4,CTD,664,62,22,19,20,21,,9.437,0.26,3.04,0.19,0.83,0.45,,,
P0605KN,"2006-05-31 09:39:32",33.75663,-121.7096,4,CTD,664,62,18,17,0,0,,13.508,0.24,3.06,0.19,0.88,0.45,,,
P0605KN,"2006-05-31 09:39:32",33.75663,-121.7096,4,CTD,664,62,16,12,13,14,,21.24,0.27,3.07,0.14,0.87,0.56,,,
P0605KN,"2006-05-31 09:39:32",33.75663,-121.7096,4,CTD,664,62,10,11,0,0,,31.054,0.23,3.00,0.14,0.84,0.50,,,
P0605KN,"2006-05-31 09:39:32",33.75663,-121.7096,4,CTD,664,62,8,6,7,9,,41.048,0.40,5.11,0.23,2.83,1.15,,,
P0605KN,"2006-05-31 09:39:32",33.75663,-121.7096,4,CTD,664,62,4,5,0,0,,51.087,1.08,12.93,0.42,12.97,0.66,,,
P0605KN,"2006-05-31 09:39:32",33.75663,-121.7096,4,CTD,664,62,1,0,0,0,,599.557,0.00,0.00,0.00,0.00,0.00,,,
P0605KN,"2006-06-01 09:17:35",32.85005,-123.9991,5,CTD,673,63,23,22,24,0,,2.965,0.22,1.71,0.20,0.14,0.30,,,
P0605KN,"2006-06-01 09:17:35",32.85005,-123.9991,5,CTD,673,63,20,19,21,0,,13.124,0.22,1.74,0.13,0.00,0.24,,,
P0605KN,"2006-06-01 09:17:35",32.85005,-123.9991,5,CTD,673,63,17,16,18,0,,20.594,0.21,1.60,0.11,0.08,0.23,,,
P0605KN,"2006-06-01 09:17:35",32.85005,-123.9991,5,CTD,673,63,14,13,15,0,,30.687,0.21,1.61,0.10,0.08,0.28,,,
P0605KN,"2006-06-01 09:17:35",32.85005,-123.9991,5,CTD,673,63,11,10,12,0,,50.897,0.23,1.94,0.13,0.01,0.21,,,
P0605KN,"2006-06-01 09:17:35",32.85005,-123.9991,5,CTD,673,63,8,7,9,0,,60.313,0.22,2.57,0.06,0.07,0.18,,,
P0605KN,"2006-06-01 09:17:35",32.85005,-123.9991,5,CTD,673,63,5,4,6,0,,70.499,0.46,4.38,0.30,3.58,0.20,,,
P0605KN,"2006-06-01 09:17:35",32.85005,-123.9991,5,CTD,673,63,2,1,3,0,,90.097,0.78,7.68,0.22,9.31,0.15,,,
P0605KN,"2006-06-01 18:18:53",32.82394,-124.0184,5,CTD,685,65,16,15,0,0,,2.31,0.21,1.83,0.11,0.07,0.23,,,
P0605KN,"2006-06-01 18:18:53",32.82394,-124.0184,5,CTD,685,65,14,13,0,0,,15.216,0.22,1.69,0.08,0.08,0.19,,,
P0605KN,"2006-06-01 18:18:53",32.82394,-124.0184,5,CTD,685,65,12,11,0,0,,30.886,0.22,1.66,0.12,0.05,0.28,,,
P0605KN,"2006-06-01 18:18:53",32.82394,-124.0184,5,CTD,685,65,10,9,0,0,,45.493,0.23,1.75,0.10,0.04,0.15,,,
P0605KN,"2006-06-01 18:18:53",32.82394,-124.0184,5,CTD,685,65,8,7,0,0,,60.365,0.23,2.70,0.13,0.01,0.15,,,
P0605KN,"2006-06-01 18:18:53",32.82394,-124.0184,5,CTD,685,65,6,5,0,0,,72.578,0.33,3.94,0.15,0.66,0.20,,,
P0605KN,"2006-06-01 18:18:53",32.82394,-124.0184,5,CTD,685,65,4,3,0,0,,90.295,0.81,7.66,0.21,9.21,0.33,,,
P0605KN,"2006-06-01 18:18:53",32.82394,-124.0184,5,CTD,685,65,2,1,0,0,,120.691,1.29,15.50,0.16,16.35,0.15,,,
P0605KN,"2006-06-02 09:02:07",32.77602,-124.0864,5,CTD,703,67,23,22,24,0,,3.01,0.23,1.97,0.09,0.10,0.37,,,
P0605KN,"2006-06-02 09:02:07",32.77602,-124.0864,5,CTD,703,67,20,19,21,0,,13.111,0.22,1.82,0.11,0.11,0.24,,,
P0605KN,"2006-06-02 09:02:07",32.77602,-124.0864,5,CTD,703,67,17,16,18,0,,21.148,0.22,1.77,0.00,0.18,0.17,,,
P0605KN,"2006-06-02 09:02:07",32.77602,-124.0864,5,CTD,703,67,14,13,15,0,,31.253,0.24,1.72,0.04,0.17,0.54,,,
P0605KN,"2006-06-02 09:02:07",32.77602,-124.0864,5,CTD,703,67,11,10,12,0,,50.752,0.22,1.70,0.02,0.12,0.18,,,
P0605KN,"2006-06-02 09:02:07",32.77602,-124.0864,5,CTD,703,67,8,7,9,0,,60.787,0.22,2.39,0.08,0.09,0.12,,,
P0605KN,"2006-06-02 09:02:07",32.77602,-124.0864,5,CTD,703,67,5,4,6,0,,70.777,0.27,3.34,0.02,0.26,0.16,,,
P0605KN,"2006-06-02 09:02:07",32.77602,-124.0864,5,CTD,703,67,2,1,3,0,,91.057,0.74,7.02,0.22,8.25,0.21,,,
P0605KN,"2006-06-02 19:44:14",32.74389,-124.1203,5,CTD,714,68,16,15,17,18,,1.694,0.23,1.68,0.14,0.10,0.24,,,
P0605KN,"2006-06-02 19:44:14",32.74389,-124.1203,5,CTD,714,68,14,13,0,0,,15.678,0.23,1.74,0.13,0.15,0.26,,,
P0605KN,"2006-06-02 19:44:14",32.74389,-124.1203,5,CTD,714,68,12,11,0,0,,30.421,0.23,1.70,0.09,0.10,0.19,,,
P0605KN,"2006-06-02 19:44:14",32.74389,-124.1203,5,CTD,714,68,10,9,0,0,,45.793,0.23,1.79,0.12,0.07,0.11,,,
P0605KN,"2006-06-02 19:44:14",32.74389,-124.1203,5,CTD,714,68,8,7,0,0,,60.194,0.24,2.43,0.08,0.11,0.25,,,
P0605KN,"2006-06-02 19:44:14",32.74389,-124.1203,5,CTD,714,68,6,5,0,0,,71.576,0.34,3.56,0.18,1.22,0.29,,,
P0605KN,"2006-06-02 19:44:14",32.74389,-124.1203,5,CTD,714,68,4,3,0,0,,80.344,0.56,5.29,0.35,4.64,0.37,,,
P0605KN,"2006-06-02 19:44:14",32.74389,-124.1203,5,CTD,714,68,2,1,0,0,,110.786,1.15,13.08,0.15,15.02,0.16,,,
P0605KN,"2006-06-03 09:08:51",32.66868,-124.1889,5,CTD,737,70,23,22,24,0,,3.469,0.23,1.92,0.14,0.14,0.23,,,
P0605KN,"2006-06-03 09:08:51",32.66868,-124.1889,5,CTD,737,70,20,19,21,0,,13.332,0.22,1.82,0.17,0.10,0.15,,,
P0605KN,"2006-06-03 09:08:51",32.66868,-124.1889,5,CTD,737,70,17,16,18,0,,21.369,0.22,1.74,0.12,0.07,0.20,,,
P0605KN,"2006-06-03 09:08:51",32.66868,-124.1889,5,CTD,737,70,14,13,15,0,,31.247,0.23,1.71,0.10,0.15,0.24,,,
P0605KN,"2006-06-03 09:08:51",32.66868,-124.1889,5,CTD,737,70,11,10,12,0,,51.149,0.23,2.34,0.15,0.13,0.22,,,
P0605KN,"2006-06-03 09:08:51",32.66868,-124.1889,5,CTD,737,70,8,7,9,0,,61.377,0.26,2.79,0.13,0.26,0.29,,,
P0605KN,"2006-06-03 09:08:51",32.66868,-124.1889,5,CTD,737,70,5,4,6,0,,70.997,0.44,3.66,0.33,2.28,0.43,,,
P0605KN,"2006-06-03 09:08:51",32.66868,-124.1889,5,CTD,737,70,2,1,3,0,,80.946,0.59,5.54,0.34,5.25,0.27,,,
P0605KN,"2006-06-03 18:37:34",32.61567,-124.2093,5,CTD,750,71,16,15,0,0,,1.557,0.21,1.93,0.17,0.05,0.11,,,
P0605KN,"2006-06-03 18:37:34",32.61567,-124.2093,5,CTD,750,71,14,13,0,0,,15.089,0.21,1.88,0.13,0.09,0.21,,,
P0605KN,"2006-06-03 18:37:34",32.61567,-124.2093,5,CTD,750,71,12,11,0,0,,30.155,0.23,1.86,0.11,0.11,0.21,,,
P0605KN,"2006-06-03 18:37:34",32.61567,-124.2093,5,CTD,750,71,10,9,0,0,,44.923,0.23,1.89,0.10,0.19,0.10,,,
P0605KN,"2006-06-03 18:37:34",32.61567,-124.2093,5,CTD,750,71,8,7,0,0,,59.889,0.27,3.01,0.30,0.49,0.31,,,
P0605KN,"2006-06-03 18:37:34",32.61567,-124.2093,5,CTD,750,71,6,5,0,0,,70.047,0.45,4.16,0.30,2.61,0.31,,,
P0605KN,"2006-06-03 18:37:34",32.61567,-124.2093,5,CTD,750,71,4,3,0,0,,79.991,0.66,5.91,0.38,6.40,0.26,,,
P0605KN,"2006-06-03 18:37:34",32.61567,-124.2093,5,CTD,750,71,2,1,0,0,,110.916,1.27,15.01,0.17,16.05,0.17,,,
P0605KN,"2006-06-04 09:06:27",32.4933,-124.2536,5,CTD,766,72,23,22,24,0,,2.866,0.24,2.02,0.18,0.14,0.30,,,
P0605KN,"2006-06-04 09:06:27",32.4933,-124.2536,5,CTD,766,72,20,19,21,0,,12.823,0.22,1.84,0.11,0.11,0.31,,,
P0605KN,"2006-06-04 09:06:27",32.4933,-124.2536,5,CTD,766,72,17,16,18,0,,21.817,0.25,1.99,0.14,0.16,0.18,,,
P0605KN,"2006-06-04 09:06:27",32.4933,-124.2536,5,CTD,766,72,14,13,15,0,,31.605,0.23,1.77,0.15,0.14,0.18,,,
P0605KN,"2006-06-04 09:06:27",32.4933,-124.2536,5,CTD,766,72,11,10,12,0,,51.28,0.22,2.41,0.19,0.17,0.21,,,
P0605KN,"2006-06-04 09:06:27",32.4933,-124.2536,5,CTD,766,72,8,7,9,0,,61.325,0.24,2.88,0.18,0.23,0.20,,,
P0605KN,"2006-06-04 09:06:27",32.4933,-124.2536,5,CTD,766,72,5,4,6,0,,69.977,0.36,3.60,0.25,2.04,0.23,,,
P0605KN,"2006-06-04 09:06:27",32.4933,-124.2536,5,CTD,766,72,2,1,3,0,,80.462,0.53,5.04,0.34,4.55,0.28,,,
P0605KN,"2006-06-04 18:51:31",32.43302,-124.2892,5,CTD,774,73,24,23,0,0,,1.448,0.23,1.97,0.11,0.20,0.07,,,
P0605KN,"2006-06-04 18:51:31",32.43302,-124.2892,5,CTD,774,73,22,21,0,0,,15.639,0.22,1.97,0.15,0.17,0.17,,,
P0605KN,"2006-06-04 18:51:31",32.43302,-124.2892,5,CTD,774,73,20,19,0,0,,30.579,0.23,1.70,0.10,0.11,0.18,,,
P0605KN,"2006-06-04 18:51:31",32.43302,-124.2892,5,CTD,774,73,18,17,0,0,,45.501,0.23,1.58,0.11,0.05,0.18,,,
P0605KN,"2006-06-04 18:51:31",32.43302,-124.2892,5,CTD,774,73,16,15,0,0,,56.253,0.23,2.01,0.08,0.18,0.22,,,
P0605KN,"2006-06-04 18:51:31",32.43302,-124.2892,5,CTD,774,73,14,13,0,0,,68.932,0.31,3.23,0.21,0.48,0.20,,,
P0605KN,"2006-06-04 18:51:31",32.43302,-124.2892,5,CTD,774,73,12,11,0,0,,85.336,0.62,5.97,0.30,6.01,0.20,,,
P0605KN,"2006-06-04 18:51:31",32.43302,-124.2892,5,CTD,774,73,10,9,1,2,,110.945,1.16,12.44,0.19,14.00,0.19,,,
P0605KN,"2006-06-05 08:52:23",32.30458,-124.2993,5,CTD,809,75,22,23,24,0,,3.136,0.22,1.86,0.11,0.17,0.14,,,
P0605KN,"2006-06-05 08:52:23",32.30458,-124.2993,5,CTD,809,75,20,21,0,0,,14.131,0.21,1.96,0.13,0.13,0.21,,,
P0605KN,"2006-06-05 08:52:23",32.30458,-124.2993,5,CTD,809,75,18,19,0,0,,21.98,0.22,2.24,0.13,0.17,0.15,,,
P0605KN,"2006-06-05 08:52:23",32.30458,-124.2993,5,CTD,809,75,16,15,17,0,,31.629,0.21,1.70,0.11,0.15,0.12,,,
P0605KN,"2006-06-05 08:52:23",32.30458,-124.2993,5,CTD,809,75,14,13,0,0,,51.538,0.22,1.68,0.12,0.16,0.16,,,
P0605KN,"2006-06-05 08:52:23",32.30458,-124.2993,5,CTD,809,75,12,11,0,0,,61.009,0.21,2.03,0.10,0.14,0.04,,,
P0605KN,"2006-06-05 08:52:23",32.30458,-124.2993,5,CTD,809,75,10,9,0,0,,71.053,0.22,2.55,0.15,0.13,0.10,,,
P0605KN,"2006-06-05 08:52:23",32.30458,-124.2993,5,CTD,809,75,8,6,7,0,,81.027,0.34,3.46,0.26,1.30,0.46,,,
P0704TN,"2007-04-04 09:13:00",34.256,-120.841,Cycle1,CTD,34,3,23,22,24,0,,2.18,0.71,11.81,0.24,8.59,0.57,,,
P0704TN,"2007-04-04 09:13:00",34.256,-120.841,Cycle1,CTD,34,3,20,19,21,0,,5.47,0.72,11.69,0.27,8.63,0.55,,,
